id,plan_id,payer_id,drug_name,ndc_code,jcode,state_name,coverage_status,drug_tier,drug_requirements,is_prior_authorization_required,is_step_therapy_required,is_quantity_limit_applied,coverage_details,confidence_score,source_url,plan_name,payer_name,file_name,status
b1ecc9f9-4847-48fd-a034-69394ae58651,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"TRIJARDY XR ORAL TABLET, IR - ER, BIPHASIC 24HR",,,New York,Covered with Conditions,2,ST,Yes,Yes,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
1d81001d-caf3-4d1d-93c8-14ae11fe54cd,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,TRULICITY SUBCUTANEOUS PEN INJECTOR,,,New York,Covered with Conditions,2,PA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
1b00686d-26f5-40a0-b879-b9b7397050f9,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"XIGDUO XR ORAL TABLET, IR - ER, BIPHASIC 24HR",,,New York,Covered with Conditions,2,ST; QL,Yes,Yes,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
d8a1d677-5f46-4f8c-a8b3-305532687034,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"adthyza oral tablet 120 {mg}, 15 {mg}, 30 {mg}, 60 {mg}, 90",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
f8112c1a-ef30-45e9-be30-0109ed65f35f,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ARMOUR THYROID ORAL TABLET,,,New York,Covered,2,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
355ab973-2a38-4c52-941c-b1b2eaddd6c2,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,ERMEZA ORAL SOLUTION,,,New York,Covered with Conditions,3,ST,Yes,Yes,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
fd17dec5-490c-4c1c-ba82-f5dc665d20a8,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,euthyrox oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
00b9c9bc-0acb-46e8-be67-99db98ff4d13,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,levo-t oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
539c2f32-5953-40e6-963a-1074ba59779e,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,levothyroxine oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
ea1435be-514e-47fc-80de-65d400bbd23e,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"levoxyl oral tablet 100 {mcg}, 112 {mcg}, 125 {mcg}, 137 {mcg}, 150 {mcg}, 175 {mcg}, 200 {mcg}, 25 {mcg}, 50 {mcg}, 75 {mcg}, 88",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
2a2ff308-c15a-4928-9374-636bd111f9c2,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,liothyronine oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
0a245f38-ec6a-4517-875e-4ef5ddb3b52c,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,niva thyroid oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
d142c5cc-c8e5-4dbe-87f9-fe7f60cbae3d,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,np thyroid oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
d3e8465f-b46e-437f-86c1-29a844819a0d,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,renthyroid oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
8aecfda3-e616-4459-8571-14569c091887,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,thyroid (pork) oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
78199257-8f92-48c9-81fe-3b34d072672a,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,unithroid oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
083543d3-9776-4420-b4bf-0c6082ab1a5f,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"anaspaz oral tablet, disintegrating",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
28e7ea55-1e4f-4333-a7e2-49065a125f73,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,atropine intravenous solution,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
a3e0ced1-cd7b-449f-ac09-f23f0b31fb11,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,atropine intravenous syringe 0.25 {mg} / 5 {ml}(0.05 {mg} / {ml} ),,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
d904746c-4a9d-42de-a079-ee4c017dfb11,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,belladonna alkaloids-opium rectal suppository,,,New York,Covered with Conditions,1,PA; QL,Yes,No,Yes,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
7fbb2493-b67d-4419-adf8-7b5aa18363f9,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,chlordiazepoxide-clidinium oral capsule,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
17ff0c70-4fa9-4c4c-9160-c9e233d4764d,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,dicyclomine oral capsule,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
2a34baec-b6f9-4b64-8313-fb5d6150924e,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,dicyclomine oral solution,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
3adc5271-f564-4023-bd01-7d409255629c,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,dicyclomine oral tablet 20,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
1084713a-70f4-40f9-921f-914bc386fc3b,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,diphenoxylate-atropine oral liquid,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
dd38f54f-455b-4e9a-af46-cf26e632d0a5,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,diphenoxylate-atropine oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
97dbaa61-3acd-462d-8f80-caea0885922e,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,DONNATAL ORAL ELIXIR 16.2-0.1037 -0.0194 MG/5,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
eb59b209-1839-4080-b880-919818b3c9d9,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,DONNATAL ORAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
eb483929-b22c-4d7b-9e2f-9e68a64e783b,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"ed-spaz oral tablet, disintegrating",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
bee543c0-a732-461e-8566-463d5aed0eb3,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,GLYCATE ORAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
d24b9aa3-e2e9-4449-95f9-319d009432e9,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,glycopyrrolate oral solution,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
cfde888d-317b-4d5b-bbae-56c3fcbcda8b,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,glycopyrrolate oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
ebfd66f4-d0f1-4704-9ebf-e84631376220,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,hyoscyamine sulfate oral drops,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
e5c06960-9b59-4a48-8687-8e8cd897e8bd,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,hyoscyamine sulfate oral elixir,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
437ead8b-394a-4638-9dd8-5e2d3b50ed8b,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,hyoscyamine sulfate oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
afa7f762-ce8e-4784-87dc-89c25d1f27c4,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,hyoscyamine sulfate oral tablet extended release 12 h r,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
49a4632f-650a-4d10-b74d-95f953179d0f,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"hyoscyamine sulfate oral tablet, disintegrating",,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
cb77ceca-3673-4352-8578-16696e8258ed,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,hyoscyamine sulfate sublingual tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
f557c666-50e8-431d-a735-5cd0e9560b3b,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,hyosyne oral drops,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
53231b3c-325c-408b-97e2-85e230125944,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,hyosyne oral elixir,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
8a4d03b3-71a7-4858-ba77-12e4d6ce963f,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,LEVBID ORAL TABLET EXTENDED RELEASE 12,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
3f8d9535-6630-4dfc-abd5-691bac88628b,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,LEVSIN ORAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
048a695f-774d-41e4-b58b-ed4aae32b3ed,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,LEVSIN/SL SUBLINGUAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
90d3b372-acab-436a-bcc4-c47edd38fd64,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,LOMOTIL ORAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
fcb7bf22-f4cc-4128-921c-11287b4bc20c,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,loperamide oral capsule,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
ec680aa0-84fd-4e9d-a47e-0eb4ced48c6e,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,methscopolamine oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
9f31a745-2d9e-4d78-9427-369918452f1f,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,MOTOFEN ORAL TABLET,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
fd2538bb-384e-467d-a119-38cd0eb947c8,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,"NULEV ORAL TABLET,DISINTEGRATING",,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
31fd70cc-3960-4fe8-9c57-fa17d5cf9c8b,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,opium tincture oral tincture,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
db44ac8a-bd56-4b1b-be4e-9f84b327a904,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,oscimin oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
9d74560c-9518-4ac7-af28-8d18d810d2ea,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,oscimin sl sublingual tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
a4d884f3-c4b0-4a84-9d74-eab5f5b506ee,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,phenobarb-hyoscy-atropine-scop oral elixir,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
f37f5ce2-fd83-4835-9162-ce21b4172c7c,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,phenobarb-hyoscy-atropine-scop oral tablet,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
0ac0f9b1-7e92-4226-8d6f-8d6731136e9c,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,phenohytro oral elixir 16.2-0.1037 -0.0194 mg/5 m l,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
1a30783e-a807-4883-9bb4-59efa2776f60,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,COMPAZINE RECTAL SUPPOSITORY,,,New York,Covered,3,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
a992aa6a-7533-4204-84a1-511f1b01aa1e,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,compro rectal suppository,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
8f22bb6a-e4f2-4a27-a28f-995fd4af7882,2918dce8-69c6-4bc2-bd4d-205b119edeb1,d6b2fd61-475e-49dd-986a-1067f68a903e,constulose oral solution,,,New York,Covered,1,,No,No,No,,0.95,https://www.emblemhealth.com/content/dam/emblemhealth/pdfs/resources/formularies/2025/small-group-essential-plan-qualified-health-plan-formulary-2025-emblemhealth.pdf,Essential Plan,Emblem Health,New York_Emblem Health_Essential Plan.pdf,processing
